2025-08-01 10:21:08.228|53.121964
2025-08-01 10:21:08.529|52.17052
2025-08-01 10:21:08.831|54.759747
2025-08-01 10:21:09.133|57.384636
2025-08-01 10:21:09.435|58.649475
2025-08-01 10:21:09.737|55.163094
2025-08-01 10:21:10.039|55.94535
2025-08-01 10:21:10.341|56.939106
2025-08-01 10:21:10.643|57.5128
2025-08-01 10:21:10.945|54.696
2025-08-01 10:21:11.247|54.583298
2025-08-01 10:21:11.549|54.80725
2025-08-01 10:21:11.851|58.659615
2025-08-01 10:21:12.152|56.055473
2025-08-01 10:21:12.454|56.586075
2025-08-01 10:21:12.755|52.48564
2025-08-01 10:21:13.057|55.563026
2025-08-01 10:21:13.359|57.419777
2025-08-01 10:21:13.660|56.91436
2025-08-01 10:21:13.962|56.560303
2025-08-01 10:21:14.263|57.85302
2025-08-01 10:21:14.565|58.072647
2025-08-01 10:21:14.868|55.02558
2025-08-01 10:21:15.169|55.706596
2025-08-01 10:21:15.471|54.485516
2025-08-01 10:21:15.773|57.695908
2025-08-01 10:21:16.074|54.727932
2025-08-01 10:21:16.376|58.689972
2025-08-01 10:21:16.677|54.485516
2025-08-01 10:21:16.979|56.40403
2025-08-01 10:21:17.280|54.567074
2025-08-01 10:21:17.582|56.204647
2025-08-01 10:21:17.884|55.086967
2025-08-01 10:21:18.185|57.47803
2025-08-01 10:21:18.487|56.06914
2025-08-01 10:21:18.789|58.029167
2025-08-01 10:21:19.091|56.675686
2025-08-01 10:21:19.393|55.973015
2025-08-01 10:21:19.694|54.031357
2025-08-01 10:21:19.995|56.61177
2025-08-01 10:21:20.297|54.185402
2025-08-01 10:21:20.599|55.67807
2025-08-01 10:21:20.901|57.254555
2025-08-01 10:21:21.203|56.218086
2025-08-01 10:21:21.504|56.1236
2025-08-01 10:21:21.806|54.403187
2025-08-01 10:21:22.111|57.5359
2025-08-01 10:21:22.412|57.26646
2025-08-01 10:21:22.714|57.963528
2025-08-01 10:21:23.015|53.00615
2025-08-01 10:21:23.316|51.29332
2025-08-01 10:21:23.617|51.776634
2025-08-01 10:21:23.919|54.485516
2025-08-01 10:21:24.221|60.239864
2025-08-01 10:21:24.522|62.43776
2025-08-01 10:21:24.824|64.58852
2025-08-01 10:21:25.126|59.30403
2025-08-01 10:21:25.430|59.8599
2025-08-01 10:21:25.731|66.37379
2025-08-01 10:21:26.032|65.34813
2025-08-01 10:21:26.333|65.52464
2025-08-01 10:21:26.634|64.49584
2025-08-01 10:21:26.936|62.677162
2025-08-01 10:21:27.237|62.959705
2025-08-01 10:21:27.539|61.684376
2025-08-01 10:21:27.840|62.947342
2025-08-01 10:21:28.141|61.641342
2025-08-01 10:21:28.444|61.304123
2025-08-01 10:21:28.746|60.571426
2025-08-01 10:21:29.050|60.636246
2025-08-01 10:21:29.356|60.332314
2025-08-01 10:21:29.657|60.390633
2025-08-01 10:21:29.958|60.18902
2025-08-01 10:21:30.260|61.903385
2025-08-01 10:21:30.561|59.20941
2025-08-01 10:21:30.863|61.221504
2025-08-01 10:21:31.164|58.770393
2025-08-01 10:21:31.467|59.416233
2025-08-01 10:21:31.769|59.075195
2025-08-01 10:21:32.070|59.123367
2025-08-01 10:21:32.372|56.66294
2025-08-01 10:21:32.673|57.03739
2025-08-01 10:21:32.975|63.86249
2025-08-01 10:21:33.276|59.708527
2025-08-01 10:21:33.578|60.0
2025-08-01 10:21:33.879|60.05196
2025-08-01 10:21:34.181|59.20941
2025-08-01 10:21:34.482|60.64431
2025-08-01 10:21:34.784|59.24739
2025-08-01 10:21:35.085|59.76226
2025-08-01 10:21:35.386|59.26631
2025-08-01 10:21:35.689|63.27515
2025-08-01 10:21:35.990|62.007412
2025-08-01 10:21:36.291|60.914284
2025-08-01 10:21:36.592|60.407223
2025-08-01 10:21:36.893|58.70006
2025-08-01 10:21:37.194|59.912704
2025-08-01 10:21:37.495|58.70006
