2025-07-30 13:46:27.211|75.934265
2025-07-30 13:46:27.512|78.18042
2025-07-30 13:46:27.813|76.865906
2025-07-30 13:46:28.113|77.33165
2025-07-30 13:46:28.414|78.38575
2025-07-30 13:46:28.716|76.34205
2025-07-30 13:46:29.017|77.587654
2025-07-30 13:46:29.319|77.29971
2025-07-30 13:46:29.619|76.434204
2025-07-30 13:46:29.921|77.29734
2025-07-30 13:46:30.225|76.739136
2025-07-30 13:46:30.527|77.10675
2025-07-30 13:46:30.829|77.0691
2025-07-30 13:46:31.130|79.392044
2025-07-30 13:46:31.431|77.81736
2025-07-30 13:46:31.732|76.93045
2025-07-30 13:46:32.034|75.65232
2025-07-30 13:46:32.336|78.70914
2025-07-30 13:46:32.638|78.25082
2025-07-30 13:46:32.940|75.85624
2025-07-30 13:46:33.241|78.11052
2025-07-30 13:46:33.544|78.00953
2025-07-30 13:46:33.846|76.83095
2025-07-30 13:46:34.148|78.74936
2025-07-30 13:46:34.449|77.64708
2025-07-30 13:46:34.751|77.45594
2025-07-30 13:46:35.052|77.42912
2025-07-30 13:46:35.354|77.61627
2025-07-30 13:46:35.655|77.59338
2025-07-30 13:46:35.957|78.25719
2025-07-30 13:46:36.259|77.79723
2025-07-30 13:46:36.561|78.52994
2025-07-30 13:46:36.863|76.84219
2025-07-30 13:46:37.164|78.07156
2025-07-30 13:46:37.466|77.11644
2025-07-30 13:46:37.767|76.54092
2025-07-30 13:46:38.069|77.85302
2025-07-30 13:46:38.370|77.96792
2025-07-30 13:46:38.672|76.584785
2025-07-30 13:46:38.974|77.362305
2025-07-30 13:46:39.276|77.14062
2025-07-30 13:46:39.578|76.693504
2025-07-30 13:46:39.880|78.65252
2025-07-30 13:46:40.181|78.90346
2025-07-30 13:46:40.483|76.7404
2025-07-30 13:46:40.784|76.972404
2025-07-30 13:46:41.086|78.728264
2025-07-30 13:46:41.387|76.86217
2025-07-30 13:46:41.689|77.21993
2025-07-30 13:46:41.990|77.90955
2025-07-30 13:46:42.292|77.56354
2025-07-30 13:46:42.593|78.41394
2025-07-30 13:46:42.895|77.661865
2025-07-30 13:46:43.196|78.73027
2025-07-30 13:46:43.498|75.84784
2025-07-30 13:46:43.801|77.49775
2025-07-30 13:46:44.104|77.02027
2025-07-30 13:46:44.405|78.35431
2025-07-30 13:46:44.708|77.01537
2025-07-30 13:46:45.009|77.08247
2025-07-30 13:46:45.311|76.890785
2025-07-30 13:46:45.612|77.68798
2025-07-30 13:46:45.914|76.81842
2025-07-30 13:46:46.215|78.28898
2025-07-30 13:46:46.516|77.816246
2025-07-30 13:46:46.817|78.560745
2025-07-30 13:46:47.119|78.32592
2025-07-30 13:46:47.421|76.12903
2025-07-30 13:46:47.721|77.61285
2025-07-30 13:46:48.024|77.03372
2025-07-30 13:46:48.328|77.09341
2025-07-30 13:46:48.629|78.07265
2025-07-30 13:46:48.930|77.7737
2025-07-30 13:46:49.232|76.913124
2025-07-30 13:46:49.533|77.58536
2025-07-30 13:46:49.836|76.99207
2025-07-30 13:46:50.138|76.582214
2025-07-30 13:46:50.440|79.4088
2025-07-30 13:46:50.742|76.27562
2025-07-30 13:46:51.045|76.88209
2025-07-30 13:46:51.347|77.132164
2025-07-30 13:46:51.648|77.82071
2025-07-30 13:46:51.950|76.65401
2025-07-30 13:46:52.252|76.193886
2025-07-30 13:46:52.553|79.32378
2025-07-30 13:46:52.854|77.107956
2025-07-30 13:46:53.156|77.111595
2025-07-30 13:46:53.457|77.63454
2025-07-30 13:46:53.759|76.02396
2025-07-30 13:46:54.061|77.382286
2025-07-30 13:46:54.364|78.75738
2025-07-30 13:46:54.666|77.95144
2025-07-30 13:46:54.968|77.57388
2025-07-30 13:46:55.270|75.653755
2025-07-30 13:46:55.571|77.76808
2025-07-30 13:46:55.872|76.06641
2025-07-30 13:46:56.174|76.616905
2025-07-30 13:46:56.476|76.749245
2025-07-30 13:46:56.778|77.32693
2025-07-30 13:46:57.080|77.27241
2025-07-30 13:46:57.381|78.50211
2025-07-30 13:46:57.683|78.31328
2025-07-30 13:46:57.984|78.60369
2025-07-30 13:46:58.286|78.260376
2025-07-30 13:46:58.588|77.22591
2025-07-30 13:46:58.890|77.75347
2025-07-30 13:46:59.192|76.259605
2025-07-30 13:46:59.493|77.94924
2025-07-30 13:46:59.796|78.32065
2025-07-30 13:47:00.097|77.86525
2025-07-30 13:47:00.399|76.865906
2025-07-30 13:47:00.701|77.28072
2025-07-30 13:47:01.003|77.3352
2025-07-30 13:47:01.305|77.04106
2025-07-30 13:47:01.607|77.15871
2025-07-30 13:47:01.908|76.69858
2025-07-30 13:47:02.209|78.9074
2025-07-30 13:47:02.509|76.71254
